Text      Label
------  -------
558           1
167           1
860           1
593           1
965           1
412           1
902           1
276           1
+ 422         1
+ 546         1
+ 833         1
911           1
408           1
216           1
877           1
341           1
785           1
295           1
691           1
602           1
+ 349         1
+ 665         1
+ 628         1
+ 803         1
132           1
933           1
915           1
905           1
595           1
639           1
437           1
644           1
+ 496         1
+ 162         1
+ 250         1
+ 817         1
33            1
750           1
887           1
231           1
384           1
516           1
593           1
+ 750         1
+ 308         1
+ 966         1
+ 430         1
