Text      Label
------  -------
2             1
5             1
4             1
+0            1
+0            1
+0            1
+0            1
+0            1
+7            1
+ 5           1
+4            1
+2            1
+ 3           1
+1            1
4             1
+0            1
+ 3           1
+ 5           1
+2            1
5             1
9             1
3             1
+ 8           1
+0            1
+0            1
+0            1
+0            1
5             1
8             1
+ 6           1
+0            1
+7            1
+0            1
+0            1
